;apir_codes;asset_class;aum_comp;aum_share;base_currency;bloomberg_codes;codes;compart_id;currency;default_fundshare_id;default_share_code;default_share_isin_code;default_share_name;eng_asset_class;factsheet;has_docs;isin_codes;main_codes;management_company;moodys_timed;morning_star;morning_star_timed;name;nav;nav_euro;region;showcases;srri_risk;sub_asset_class;timed_performances;apir;bloomberg;isin;url
224;[None];Produits de taux;{u'date': u'2017-03-09', u'value': 95707662.7};{u'date': u'2017-03-09', u'value': 95707662.7};Euro;[CARDOBL FP];{u'isin': u'FR0010633818', u'bloomberg': u'CARDOBL FP', u'apir': None};1147;Euro;3981;{u'type': u'isin', u'value': u'FR0010633818'};FR0010633818;CAMGESTION CAPI OBLIG [CLASSIQUE, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/7a71babc-3236-40eb-9494-43be042a8e2c/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010633818];[FR0010633818];CAMGESTION;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};CAMGESTION CAPI OBLIG;{u'date': u'2017-03-09', u'value': 162.68};{u'date': u'2017-03-09', u'value': 162.68};Europe;[];3;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': -0.47172664046}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -2.81378815939}, u'performance_5y': {u'date': u'2017-02-28', u'value': 19.0379746835}, u'performance_3y': {u'date': u'2017-02-28', u'value': 8.09905412507}};;CARDOBL FP;FR0010633818;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/camgestion-capi-oblig-classique-c-fr0010633818
225;[None];Diversifié;{u'date': u'2017-03-09', u'value': 52442449.19};{u'date': u'2017-03-09', u'value': 52442344.72};Euro;[CAREXPP FP];{u'isin': u'FR0007085436', u'bloomberg': u'CAREXPP FP', u'apir': None};1157;Euro;3989;{u'type': u'isin', u'value': u'FR0007085436'};FR0007085436;CAMGESTION CLUB PATRIMOINE [CLASSIC, C];Balanced;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/6c73bc43-73b4-4369-bf93-53e51918dfa8/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0007085436];[FR0007085436];CAMGESTION;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};CAMGESTION CLUB PATRIMOINE;{u'date': u'2017-03-09', u'value': 9.75};{u'date': u'2017-03-09', u'value': 9.75};Europe;[];4;Portefeuilles diversifiés Europe;{u'performance_1y': {u'date': u'2017-02-28', u'value': 2.99785867238}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 0.205549845838}, u'performance_5y': {u'date': u'2017-02-28', u'value': 2.01484623542}, u'performance_3y': {u'date': u'2017-02-28', u'value': -6.51117589893}};;CAREXPP FP;FR0007085436;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/portefeuilles-diversifies-europe/camgestion-club-patrimoine-classic-c-fr0007085436
226;[None];Obligations convertibles;{u'date': u'2017-03-09', u'value': 948734034.15};{u'date': u'2017-03-09', u'value': 167067119.8};Euro;[CARCONV FP];{u'isin': u'FR0000285629', u'bloomberg': u'CARCONV FP', u'apir': None};1530;Euro;4032;{u'type': u'isin', u'value': u'FR0000285629'};FR0000285629;CAMGESTION CONVERTIBLES EUROPE [CLASSIC, H];Convertible Bonds;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/d1a8237c-b42d-4f03-941d-48771620741d/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0000285629];[FR0000285629];CAMGESTION;{u'date': None, u'value': None};5;{u'date': u'2017-03-08', u'value': u'5'};CAMGESTION CONVERTIBLES EUROPE;{u'date': u'2017-03-09', u'value': 43.21};{u'date': u'2017-03-09', u'value': 43.21};Europe;[];4;Obligations convertibles européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 9.3884800812}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 2.39336492891}, u'performance_5y': {u'date': u'2017-02-28', u'value': 40.6984334204}, u'performance_3y': {u'date': u'2017-02-28', u'value': 13.1793121554}};;CARCONV FP;FR0000285629;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-convertibles-europeennes/camgestion-convertibles-europe-classic-h-fr0000285629
227;[None];Actions;{u'date': u'2017-03-09', u'value': 215491523.2};{u'date': u'2017-03-09', u'value': 90598257.44};Euro;[CAMDVLO FP];{u'isin': u'FR0010772020', u'bloomberg': u'CAMDVLO FP', u'apir': None};1303;Euro;3494;{u'type': u'isin', u'value': u'FR0010772020'};FR0010772020;CAMGESTION DEEP VALUE [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/aa8151ee-08c3-4475-b34e-5a1ed6e2afea/512', u'extension': u'pdf'};[DOC_CARBON_FOOT, DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010772020];[FR0010772020];CAMGESTION;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};CAMGESTION DEEP VALUE;{u'date': u'2017-03-09', u'value': 185.1};{u'date': u'2017-03-09', u'value': 185.1};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 19.5723253989}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 1.81518151815}, u'performance_5y': {u'date': u'2016-03-31', u'value': 19.94473}, u'performance_3y': {u'date': u'2016-03-31', u'value': 29.65975}};;CAMDVLO FP;FR0010772020;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/camgestion-deep-value-classic-c-fr0010772020
228;[None];Actions;{u'date': u'2017-03-08', u'value': 3632616.06};{u'date': u'2017-03-08', u'value': 3632616.06};Euro;[RIVACEU FP];{u'isin': u'FR0007445119', u'bloomberg': u'RIVACEU FP', u'apir': None};534;Euro;3451;{u'type': u'isin', u'value': u'FR0007445119'};FR0007445119;CAMGESTION EMERGING BRIC [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/16f7b3cb-4c1e-4508-b695-884d78c9a3d8/512', u'extension': u'pdf'};[DOC_FLYER-BPF, DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0007445119];[FR0007445119];CAMGESTION;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};CAMGESTION EMERGING BRIC;{u'date': u'2017-03-08', u'value': 99.62};{u'date': u'2017-03-08', u'value': 99.62};Pays émergents;[];6;Actions émergentes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 40.4150890478}, u'performance_ytd': {u'date': u'2017-03-08', u'value': 7.34913793103}, u'performance_5y': {u'date': u'2017-02-28', u'value': 0.633165829145}, u'performance_3y': {u'date': u'2017-02-28', u'value': 36.0461956522}};;RIVACEU FP;FR0007445119;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/camgestion-emerging-bric-classique-c-fr0007445119
229;[None];Diversifié;{u'date': u'2017-03-09', u'value': 445416704.65};{u'date': u'2017-03-09', u'value': 445416704.65};Euro;[None];{u'isin': u'FR0007010632', u'bloomberg': None, u'apir': None};18281;Euro;18437;{u'type': u'isin', u'value': u'FR0007010632'};FR0007010632;CAMGESTION EP [CLASSIQUE, D];Balanced;;[DOC_FP, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0007010632];[FR0007010632];CAMGESTION;{u'date': None, u'value': None};4;{u'date': u'2017-03-08', u'value': u'4'};CAMGESTION EP;{u'date': u'2017-03-09', u'value': 3099.6};{u'date': u'2017-03-09', u'value': 3099.6};Europe;[];4;Portefeuilles diversifiés Europe;{u'performance_1y': {u'date': u'2017-02-28', u'value': 10.2687833232}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 1.67923606077}, u'performance_5y': {u'date': u'2017-02-28', u'value': 42.392440963}, u'performance_3y': {u'date': u'2017-02-28', u'value': 18.4079104751}};;;FR0007010632;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/portefeuilles-diversifies-europe/camgestion-ep-classique-d-fr0007010632
230;[None];Actions;{u'date': u'2017-03-09', u'value': 224048014.6};{u'date': u'2017-03-09', u'value': 195792007.92};Euro;[CAREMCA FP];{u'isin': u'FR0010217588', u'bloomberg': u'CAREMCA FP', u'apir': None};1149;Euro;3970;{u'type': u'isin', u'value': u'FR0010217588'};FR0010217588;CAMGESTION EURO MID CAP [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/ba10e0ce-2c1f-4884-8da5-149c9b85dbbc/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010217588];[FR0010217588];CAMGESTION;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};CAMGESTION EURO MID CAP;{u'date': u'2017-03-09', u'value': 49.04};{u'date': u'2017-03-09', u'value': 49.04};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 17.4534011135}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 4.56289978678}, u'performance_5y': {u'date': u'2017-02-28', u'value': 88.1349360217}, u'performance_3y': {u'date': u'2017-02-28', u'value': 28.6661363034}};;CAREMCA FP;FR0010217588;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/camgestion-euro-mid-cap-classic-c-fr0010217588
231;[None, None];Produits de taux;{u'date': u'2017-03-09', u'value': 165678289.46};{u'date': u'2017-03-09', u'value': 104923715.72};Euro;[CAEUROC FP, CAEUROD FP];{u'isin': u'FR0010712729', u'bloomberg': u'CAEUROC FP', u'apir': None};1355;Euro;3587;{u'type': u'isin', u'value': u'FR0010712729'};FR0010712729;CAMGESTION EUROBLIG [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/78a33bb7-554a-459f-b143-94223985c745/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010712729, FR0010712745];[FR0010712729, FR0010712745];CAMGESTION;{u'date': None, u'value': None};4;{u'date': u'2017-03-08', u'value': u'4'};CAMGESTION EUROBLIG;{u'date': u'2017-03-09', u'value': 289.71};{u'date': u'2017-03-09', u'value': 289.71};Europe;[];3;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 4.63801309809}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -1.51278215937}, u'performance_5y': {u'date': u'2017-02-28', u'value': 29.050624531}, u'performance_3y': {u'date': u'2017-02-28', u'value': 12.1944668278}};;CAEUROC FP;FR0010712729;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/camgestion-euroblig-classic-c-fr0010712729
232;[None];Diversifié;{u'date': u'2017-03-09', u'value': 249734839.16};{u'date': u'2017-03-09', u'value': 249734839.16};Euro;[CGEQFXO FP];{u'isin': u'FR0010732701', u'bloomberg': u'CGEQFXO FP', u'apir': None};1305;Euro;3507;{u'type': u'isin', u'value': u'FR0010732701'};FR0010732701;CAMGESTION EUROPE EQUILIBRE [CLASSIQUE, C];Balanced;;[DOC_FP, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0010732701];[FR0010732701];CAMGESTION;{u'date': None, u'value': None};4;{u'date': u'2017-03-08', u'value': u'4'};CAMGESTION EUROPE EQUILIBRE;{u'date': u'2017-03-09', u'value': 15.06};{u'date': u'2017-03-09', u'value': 15.06};Europe;[];4;Portefeuilles diversifiés Europe;{u'performance_1y': {u'date': u'2017-02-28', u'value': 9.86121256392}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 1.48247978437}, u'performance_5y': {u'date': u'2017-02-28', u'value': 34.2857142857}, u'performance_3y': {u'date': u'2017-02-28', u'value': 10.8327192336}};;CGEQFXO FP;FR0010732701;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/portefeuilles-diversifies-europe/camgestion-europe-equilibre-classique-c-fr0010732701
233;[None];Diversifié;{u'date': u'2017-03-09', u'value': 242721101.07};{u'date': u'2017-03-09', u'value': 242721101.07};Euro;[CGPRUFO FP];{u'isin': u'FR0010732719', u'bloomberg': u'CGPRUFO FP', u'apir': None};1306;Euro;3508;{u'type': u'isin', u'value': u'FR0010732719'};FR0010732719;CAMGESTION EUROPE MODERE [CLASSIQUE, C];Balanced;;[DOC_FP, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0010732719];[FR0010732719];CAMGESTION;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};CAMGESTION EUROPE MODERE;{u'date': u'2017-03-09', u'value': 12.13};{u'date': u'2017-03-09', u'value': 12.13};Europe;[];3;Portefeuilles diversifiés Europe;{u'performance_1y': {u'date': u'2017-02-28', u'value': 5.65709312446}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 0.580431177446}, u'performance_5y': {u'date': u'2017-02-28', u'value': 17.749757517}, u'performance_3y': {u'date': u'2017-02-28', u'value': 8.00711743772}};;CGPRUFO FP;FR0010732719;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/portefeuilles-diversifies-europe/camgestion-europe-modere-classique-c-fr0010732719
234;[None];Diversifié;{u'date': u'2017-03-09', u'value': 215092383.26};{u'date': u'2017-03-09', u'value': 215092383.26};Euro;[CGDYFXO FP];{u'isin': u'FR0010732693', u'bloomberg': u'CGDYFXO FP', u'apir': None};1304;Euro;3506;{u'type': u'isin', u'value': u'FR0010732693'};FR0010732693;CAMGESTION EUROPE OFFENSIF [CLASSIQUE, C];Balanced;;[DOC_FP, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0010732693];[FR0010732693];CAMGESTION;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};CAMGESTION EUROPE OFFENSIF;{u'date': u'2017-03-09', u'value': 15.37};{u'date': u'2017-03-09', u'value': 15.37};Europe;[];5;Portefeuilles diversifiés Europe;{u'performance_1y': {u'date': u'2017-02-28', u'value': 13.6059479554}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 2.8781793842}, u'performance_5y': {u'date': u'2017-02-28', u'value': 45.5238095238}, u'performance_3y': {u'date': u'2017-02-28', u'value': 12.7675276753}};;CGDYFXO FP;FR0010732693;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/portefeuilles-diversifies-europe/camgestion-europe-offensif-classique-c-fr0010732693
235;[None];Diversifié;{u'date': u'2017-03-09', u'value': 15889519.09};{u'date': u'2017-03-09', u'value': 1901464.58};Euro;[CG1620P FP];{u'isin': u'FR0010716472', u'bloomberg': u'CG1620P FP', u'apir': None};1419;Euro;3741;{u'type': u'isin', u'value': u'FR0010716472'};FR0010716472;CAMGESTION GÉNÉRATION 2016-20 [CLASSIC, C];Balanced;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/bdb12f40-043d-4bdc-9020-e51b1600b4ee/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010716472];[FR0010716472];CAMGESTION;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};CAMGESTION GÉNÉRATION 2016-20;{u'date': u'2017-03-09', u'value': 118.55};{u'date': u'2017-03-09', u'value': 118.55};Monde;[];4;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 4.93870711703}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 0.194388100068}, u'performance_5y': {u'date': u'2017-02-28', u'value': 29.8592164138}, u'performance_3y': {u'date': u'2017-02-28', u'value': 13.6593752985}};;CG1620P FP;FR0010716472;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/camgestion-g-n-ration-2016-20-classic-c-fr0010716472
236;[None];Diversifié;{u'date': u'2017-03-09', u'value': 50380916.32};{u'date': u'2017-03-09', u'value': 5463291.84};Euro;[CG2125P FP];{u'isin': u'FR0010716217', u'bloomberg': u'CG2125P FP', u'apir': None};1420;Euro;3744;{u'type': u'isin', u'value': u'FR0010716217'};FR0010716217;CAMGESTION GÉNÉRATION 2021-25 [CLASSIC, C];Balanced;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/d7ef9e09-6438-4a4c-a0db-d4ead3d577b5/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010716217];[FR0010716217];AUTO GEREE;{u'date': None, u'value': None};4;{u'date': u'2017-03-08', u'value': u'4'};CAMGESTION GÉNÉRATION 2021-25;{u'date': u'2017-03-09', u'value': 128.05};{u'date': u'2017-03-09', u'value': 128.05};Monde;[];4;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 11.1130269851}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 1.00173528948}, u'performance_5y': {u'date': u'2017-02-28', u'value': 51.9452959208}, u'performance_3y': {u'date': u'2017-02-28', u'value': 26.55145326}};;CG2125P FP;FR0010716217;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/camgestion-g-n-ration-2021-25-classic-c-fr0010716217
237;[None];Diversifié;{u'date': u'2017-03-09', u'value': 73743294.15};{u'date': u'2017-03-09', u'value': 7142344.17};Euro;[CM2630P FP];{u'isin': u'FR0010997858', u'bloomberg': u'CM2630P FP', u'apir': None};5314;Euro;5320;{u'type': u'isin', u'value': u'FR0010997858'};FR0010997858;CAMGESTION GÉNÉRATION 2026-30 [CLASSIC, C];Balanced;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/e1cc2305-9dea-44c3-a738-81189d2f7129/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010997858];[FR0010997858];CAMGESTION;{u'date': None, u'value': None};5;{u'date': u'2017-03-08', u'value': u'5'};CAMGESTION GÉNÉRATION 2026-30;{u'date': u'2017-03-09', u'value': 160.1};{u'date': u'2017-03-09', u'value': 160.1};Monde;[];5;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 18.232530828}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 2.89864387171}, u'performance_5y': {u'date': u'2017-02-28', u'value': 69.2016806723}, u'performance_3y': {u'date': u'2017-02-28', u'value': 34.2557092849}};;CM2630P FP;FR0010997858;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/camgestion-g-n-ration-2026-30-classic-c-fr0010997858
238;[None];Diversifié;{u'date': u'2017-03-09', u'value': 71448244.77};{u'date': u'2017-03-09', u'value': 8661084.31};Euro;[None];{u'isin': u'FR0013057130', u'bloomberg': None, u'apir': None};19791;Euro;19798;{u'type': u'isin', u'value': u'FR0013057130'};FR0013057130;CAMGESTION GÉNÉRATION 2031-35 [CLASSIC, C];Balanced;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/5271ebb5-04e4-4500-bba6-c054986d8f8d/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0013057130];[FR0013057130];CAMGESTION;{u'date': None, u'value': None};;{u'date': None, u'value': None};CAMGESTION GÉNÉRATION 2031-35;{u'date': u'2017-03-09', u'value': 143.16};{u'date': u'2017-03-09', u'value': 143.16};Monde;[];5;Diversifié Monde;{u'performance_ytd': {u'date': u'2017-02-16', u'value': 4.58742488641}};;;FR0013057130;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/camgestion-g-n-ration-2031-35-classic-c-fr0013057130
239;[None];Diversifié;{u'date': u'2017-03-09', u'value': 122831662.25};{u'date': u'2017-03-09', u'value': 36204735.43};Euro;[CGGAVEP FP];{u'isin': u'FR0010715326', u'bloomberg': u'CGGAVEP FP', u'apir': None};1421;Euro;3747;{u'type': u'isin', u'value': u'FR0010715326'};FR0010715326;CAMGESTION GÉNÉRATION AVENIR [CLASSIC, C];Balanced;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/4948fe14-6234-4e01-b178-b7a46cee6261/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010715326];[FR0010715326];CAMGESTION;{u'date': None, u'value': None};4;{u'date': u'2017-03-08', u'value': u'4'};CAMGESTION GÉNÉRATION AVENIR;{u'date': u'2017-03-09', u'value': 140.19};{u'date': u'2017-03-09', u'value': 140.19};Monde;[];5;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 23.9324551322}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 4.73664549869}, u'performance_5y': {u'date': u'2017-02-28', u'value': 82.5735868716}, u'performance_3y': {u'date': u'2017-02-28', u'value': 41.7821381612}};;CGGAVEP FP;FR0010715326;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/camgestion-g-n-ration-avenir-classic-c-fr0010715326
240;[None];Produits de taux;{u'date': u'2017-03-09', u'value': 111524435.52};{u'date': u'2017-03-09', u'value': 54853038.67};Euro;[OBLCRDO FP];{u'isin': u'FR0010693168', u'bloomberg': u'OBLCRDO FP', u'apir': None};1333;Euro;3531;{u'type': u'isin', u'value': u'FR0010693168'};FR0010693168;CAMGESTION OBLICYCLE CREDIT [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/30e3d043-7ee0-4e57-87ac-c28f3edd0fb2/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010693168];[FR0010693168];CAMGESTION;{u'date': None, u'value': None};1;{u'date': u'2017-03-08', u'value': u'1'};CAMGESTION OBLICYCLE CREDIT;{u'date': u'2017-03-09', u'value': 142.23};{u'date': u'2017-03-09', u'value': 142.23};Europe;[];2;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 2.52800919276}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -0.0842992623815}, u'performance_5y': {u'date': u'2017-02-28', u'value': 12.2238817703}, u'performance_3y': {u'date': u'2017-02-28', u'value': 4.11318553092}};;OBLCRDO FP;FR0010693168;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/camgestion-oblicycle-credit-classic-c-fr0010693168
241;[None];Produits de taux;{u'date': u'2017-03-09', u'value': 85005417.91};{u'date': u'2017-03-09', u'value': 3451493.73};Euro;[SURVL36 FP];{u'isin': u'FR0007494166', u'bloomberg': u'SURVL36 FP', u'apir': None};1506;Euro;3983;{u'type': u'isin', u'value': u'FR0007494166'};FR0007494166;CAMGESTION OBLICYCLE INFLATION [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/71be3e70-1ef7-46c0-9ddd-4ad8435083b2/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-AVAILABILITY, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0007494166];[FR0007494166];CAMGESTION;{u'date': None, u'value': None};5;{u'date': u'2017-03-08', u'value': u'5'};CAMGESTION OBLICYCLE INFLATION;{u'date': u'2017-03-09', u'value': 242.14};{u'date': u'2017-03-09', u'value': 242.14};Europe;[];4;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 3.4809726495}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -2.26043432631}, u'performance_5y': {u'date': u'2017-02-28', u'value': 30.8622894905}, u'performance_3y': {u'date': u'2017-02-28', u'value': 12.8031973539}};;SURVL36 FP;FR0007494166;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/camgestion-oblicycle-inflation-classic-c-fr0007494166
